LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,NFTENONTEA,RATPUPTEA,SALARY
306,101748,15,17,7,13.8,11.5,6.2,22.4,34896
306,101749,27,17,7,23.6,9.0,3.7,22.0,36889
306,101750,19,21,8,17.8,13.1,5.6,23.0,36864
306,101752,22,15,10,17.0,8.9,3.6,24.5,43187
306,101753,10,6,2,8.4,3.1,1.5,24.4,38911
306,101756,9,4,3,8.0,3.2,3.0,20.9,42164
306,101757,22,22,7,19.5,12.2,5.8,22.2,36615
306,101758,18,24,4,13.9,11.5,2.7,19.8,38822
306,101759,24,25,7,21.2,13.7,5.5,21.7,39148
306,101760,21,17,3,19.2,9.1,1.6,21.2,37855
306,101765,8,12,3,7.0,8.2,1.8,25.6,39268
306,101766,7,10,6,7.0,6.1,2.3,26.7,39276
306,101767,19,13,2,16.1,7.1,1.7,19.2,37785
306,101768,12,14,4,10.4,8.6,2.8,18.8,41320
306,101769,11,21,6,10.1,7.0,4.5,20.2,40178
306,101772,11,11,2,8.8,7.5,1.6,23.5,39843
306,101773,12,10,6,11.0,5.8,2.1,18.7,34357
306,101774,13,7,2,11.8,4.8,1.1,17.2,30020
306,101776,19,31,9,18.0,19.5,6.2,32.7,30884
306,101778,20,16,7,16.6,8.5,3.2,26.7,40406
306,101779,12,5,5,9.6,3.7,3.6,35.5,39566
306,101781,16,12,2,11.4,5.9,1.1,22.7,42113
306,101783,21,28,13,18.6,17.4,4.6,23.5,37286
306,101784,24,40,20,20.0,21.4,11.8,22.1,39659
306,101785,16,23,7,16.0,16.8,4.5,26.8,36115
306,101786,32,37,11,24.4,21.1,8.8,17.3,40343
306,130915,31,45,5,27.7,29.0,3.6,24.3,36513
306,131339,21,18,5,20.3,13.1,3.1,18.2,38196
306,131464,20,27,6,19.4,15.8,5.1,19.9,32347
306,131925,38,46,12,35.6,30.2,7.3,22.6,38269
306,132125,12,13,2,10.1,8.4,1.7,18.7,37788
306,136055,30,31,9,26.3,19.6,5.4,23.3,34828
306,101787,16,15,4,15.6,9.4,3.9,13.4,39488
306,101788,14,13,5,12.1,6.5,2.0,19.5,36997
306,101789,11,11,3,9.8,6.5,2.1,25.6,37133
306,101790,37,2,5,23.5,1.3,3.7,24.0,39111
306,101791,41,NA,10,29.7,NA,7.2,21.7,36508
306,132009,27,17,9,22.4,11.3,7.5,24.1,35191
306,101792,11,15,7,9.3,5.6,2.8,22.3,41589
306,101793,15,10,6,10.9,5.0,5.5,22.4,35900
306,101794,12,12,4,10.0,6.9,3.8,19.6,37847
306,101795,12,8,2,11.9,5.2,1.3,20.0,36478
306,101796,20,12,8,18.1,7.2,4.7,24.2,39606
306,101797,9,13,3,8.3,7.3,1.8,26.8,37185
306,101798,11,14,4,10.4,7.8,4.0,28.8,41975
306,101799,11,11,4,10.2,6.5,3.6,20.2,40247
306,101800,23,15,10,20.6,9.0,6.5,20.2,36050
306,101801,14,3,8,9.0,0.7,4.7,23.3,44140
306,101802,24,19,7,18.4,7.6,6.3,23.6,39287
306,101803,10,18,2,9.3,9.6,2.0,21.3,40566
306,134449,23,32,6,18.0,14.7,3.9,23.8,41373
306,134475,22,25,10,21.8,14.7,5.8,24.2,35595
306,135151,15,21,8,12.2,12.6,5.0,16.3,40052
306,135225,25,12,8,22.7,10.2,5.9,18.3,35261
306,135525,29,26,8,26.7,16.3,4.3,24.3,36341
306,136566,22,27,4,18.7,16.8,3.2,22.4,38630
306,136225,8,6,3,7.4,4.7,2.6,20.0,40224
306,101805,51,12,28,48.9,10.9,19.3,16.3,40108
306,101806,86,23,36,70.6,12.8,20.2,17.5,41439
306,101810,70,14,17,69.4,12.9,17.0,14.4,40707
306,101811,59,15,19,51.4,11.8,16.2,15.2,42891
306,101813,46,11,20,43.7,7.8,16.4,17.0,39048
306,101814,60,10,18,53.1,8.6,15.7,15.0,35183
306,101815,29,39,11,26.6,21.8,6.7,23.3,35608
306,101816,21,36,8,21.0,19.6,6.5,23.9,39170
306,101817,25,19,10,21.8,12.4,6.0,21.8,35806
306,101818,136,25,50,132.5,21.3,45.0,14.6,40437
306,101819,74,28,22,70.9,20.9,20.4,15.8,38175
306,101820,85,9,20,76.1,6.5,16.2,13.8,42798
306,101821,53,19,15,51.4,13.9,13.7,15.0,40712
306,101823,82,9,19,70.7,5.8,15.0,16.0,43512
306,101824,82,23,18,80.8,22.6,17.4,14.9,37450
306,101825,55,15,20,52.1,11.3,16.8,18.9,43234
306,101826,82,24,31,79.1,24.0,30.4,14.3,43039
306,131280,66,8,19,54.7,7.3,17.2,17.8,42784
306,101849,96,5,43,80.6,3.8,37.5,15.0,46902
306,135249,84,16,27,83.6,13.1,26.3,16.1,37554
306,135311,102,23,43,101.4,20.1,42.3,13.9,39165
306,135654,46,13,23,43.4,10.3,16.8,16.9,44204
306,135955,58,19,22,57.1,13.6,20.3,19.6,47904
306,135968,95,59,27,94.0,42.8,20.4,19.1,39322
306,136203,47,4,15,43.2,3.5,12.9,11.6,44092
306,101851,27,26,5,26.2,23.4,4.6,8.0,43923
306,101852,20,31,5,15.6,25.9,4.6,6.3,41350
306,101853,16,17,7,13.8,16.5,6.1,6.0,36814
306,101854,22,27,3,19.5,21.2,2.7,6.7,44935
306,101855,14,44,6,14.0,34.7,3.3,6.7,40708
306,101856,17,34,5,15.5,27.9,4.1,5.7,43056
307,101858,5,1,6,4.0,0.5,4.7,18.3,SUPP
307,101860,4,NA,10,4.0,NA,9.1,15.6,44973
307,101861,3,3,13,3.0,1.7,10.7,16.2,SUPP
307,101862,4,NA,8,4.0,NA,6.3,15.0,48673
307,101866,16,13,4,15.3,11.7,3.0,21.1,40278
307,101867,21,12,6,17.9,8.9,5.0,18.0,44326
307,101868,12,7,4,11.2,6.3,3.9,24.5,44053
307,101869,21,19,6,18.1,9.5,4.5,22.4,41157
307,101870,29,20,14,25.3,11.1,8.7,22.8,41744
307,101873,27,14,8,24.8,11.7,7.0,16.4,41721
307,101874,20,13,4,16.8,8.2,2.9,21.8,38439
307,101875,17,10,8,14.9,7.1,6.3,15.8,43220
307,101876,24,7,9,21.0,6.0,6.6,31.4,38227
307,101877,17,12,4,16.2,6.4,3.7,20.6,41665
307,101878,15,15,5,14.7,12.9,4.0,16.8,42951
307,101879,21,14,8,19.4,6.9,6.1,23.4,34502
307,101880,20,17,8,19.5,8.8,6.1,25.0,38413
307,101881,15,18,8,12.5,14.8,5.5,27.6,41533
307,101884,22,14,6,19.9,9.6,3.9,21.3,39188
307,101885,23,16,10,21.5,12.4,7.9,25.2,40526
307,101886,23,19,7,22.3,10.6,6.2,20.1,39699
307,101887,24,12,6,22.1,8.3,4.6,22.1,39380
307,101888,23,35,11,21.7,15.7,7.9,23.3,39597
307,101889,19,19,8,19.0,12.2,7.7,25.8,42473
307,101890,24,15,8,21.8,9.0,7.4,22.2,39068
307,101891,16,15,6,15.5,11.9,4.0,15.6,42023
307,101892,26,9,5,23.5,6.3,4.6,22.2,40324
307,101893,16,12,3,13.8,6.8,3.0,24.5,41376
307,101894,22,16,6,22.1,12.2,5.0,22.0,41128
307,101895,39,14,10,38.5,8.1,8.4,20.5,43633
307,101896,20,15,7,19.4,8.2,5.7,23.3,42129
307,101897,34,8,15,31.1,6.4,13.4,24.6,40259
307,101898,37,25,15,34.7,18.1,13.1,19.5,40128
307,101899,27,18,7,21.6,9.6,6.1,23.1,41413
307,101900,22,10,2,20.6,8.6,2.0,20.1,40286
307,101901,35,13,9,31.0,10.6,7.6,25.6,46726
307,101902,32,25,7,29.8,16.6,4.3,24.4,44906
307,101903,30,16,8,28.4,13.5,6.5,26.0,40697
307,101904,30,12,10,28.5,8.4,9.1,20.6,37843
307,101905,23,14,12,21.7,8.5,8.3,20.6,38819
307,101906,22,13,9,21.8,10.9,7.1,20.5,40342
307,101907,26,10,12,24.8,6.6,9.5,23.5,39566
307,101908,13,14,4,12.0,8.6,2.7,17.6,46691
307,101909,16,7,4,15.3,6.0,3.6,23.7,41047
307,101910,32,21,10,28.1,16.4,9.4,23.5,44095
307,101911,22,17,5,21.1,8.7,4.3,18.3,38845
307,101912,28,19,8,27.0,10.7,8.0,24.2,41334
307,101913,18,11,3,16.7,8.2,2.4,24.5,38566
307,101914,21,13,7,19.7,10.1,5.5,21.6,41029
307,101915,17,11,3,16.4,8.9,3.0,26.8,43028
307,101916,14,7,5,12.3,6.6,3.7,18.0,38251
307,131144,34,19,11,30.8,13.1,9.4,22.4,40310
307,101919,19,11,9,17.6,7.7,6.7,25.1,38887
307,101920,20,7,5,19.8,5.3,4.5,22.6,44286
307,101921,26,13,6,24.9,8.5,4.4,18.4,40095
307,101922,13,7,6,10.9,5.5,5.1,20.2,45604
307,101923,23,17,7,22.4,9.7,4.8,22.5,41156
307,101924,23,14,8,21.0,11.6,6.7,23.3,43605
307,101925,23,19,3,20.3,14.1,2.7,24.3,44133
307,101926,20,14,4,20.0,12.7,4.0,23.8,38579
307,101927,23,9,10,20.1,4.6,7.9,22.0,42327
307,134217,17,12,9,15.0,6.5,7.9,16.8,38851
307,135482,9,6,4,9.0,5.6,3.9,25.4,40671
307,136445,33,16,8,31.4,11.4,5.6,24.6,40157
307,101928,89,16,28,84.8,14.9,25.2,15.0,43876
307,101930,91,20,22,85.8,14.9,20.1,13.3,45659
307,101931,114,30,36,107.9,28.0,33.8,14.6,41080
307,101932,98,37,20,94.2,35.8,18.6,13.2,41781
307,131310,72,18,26,71.2,15.3,22.0,14.1,43606
307,137546,104,25,30,97.0,18.2,28.1,16.0,43253
307,101934,114,18,31,111.9,16.7,27.0,16.5,45852
307,136737,12,8,4,11.8,7.0,4.0,29.9,42503
307,101936,21,21,8,19.5,13.4,4.8,20.7,37425
307,101937,20,12,8,19.7,8.4,5.8,18.5,45333
307,101938,16,14,8,14.2,11.3,6.4,23.1,43461
307,101939,101,24,31,98.5,20.2,29.0,13.6,42854
307,101940,139,30,31,123.5,25.5,29.8,15.7,43701
307,101941,102,17,33,97.3,13.2,26.2,15.5,43908
307,137221,109,10,30,105.4,7.7,27.2,16.2,45474
307,101943,112,24,29,106.1,20.3,26.1,15.6,33226
307,134369,104,31,116,101.6,28.7,71.0,15.2,39510
307,101965,20,35,7,17.8,27.8,5.2,7.1,51554
307,101966,17,34,5,16.3,29.2,4.0,6.4,44015
307,101968,20,38,16,18.7,30.8,13.3,5.1,47797
307,101969,16,35,9,14.4,29.4,5.9,6.7,51496
307,101970,17,33,5,15.4,26.2,4.3,5.3,43834
307,101971,18,49,7,15.8,36.5,5.6,5.8,44438
308,136952,4,6,NA,3.6,5.4,NA,25.0,SUPP
308,101981,15,17,5,11.2,10.2,3.5,23.9,38320
308,101982,22,20,12,20.5,14.5,8.3,17.7,35943
308,101983,20,30,4,19.2,26.1,3.2,19.6,38628
308,101984,23,25,7,19.1,17.2,6.4,23.3,38058
308,101987,32,40,12,28.5,34.2,10.9,20.6,40696
308,101988,31,40,7,27.5,30.2,5.0,16.8,35755
308,101989,30,24,8,25.9,14.7,5.9,19.6,39504
308,101990,29,19,6,24.7,15.5,4.9,18.2,38864
308,101991,36,26,14,33.0,19.0,13.3,21.3,40771
308,101992,18,17,4,13.5,15.8,4.0,22.8,45540
308,101993,27,22,7,24.3,15.9,5.6,19.7,39670
308,101994,15,12,2,13.2,7.4,2.0,16.6,40706
308,101995,27,37,9,26.1,33.2,8.0,18.2,37403
308,101996,19,16,3,14.9,9.4,2.4,24.1,39871
308,101997,16,18,11,12.3,10.0,7.8,23.8,40536
308,101998,32,63,10,28.6,38.2,8.7,20.4,37827
308,101999,23,17,9,18.1,11.0,7.2,26.3,38145
308,102002,25,33,7,23.6,24.9,6.3,22.5,41467
308,102003,28,26,5,26.8,14.0,3.9,19.3,40161
308,102004,17,23,6,15.4,14.9,4.8,27.1,33036
308,102005,18,19,8,16.8,14.0,6.6,20.2,39678
308,102006,22,18,12,18.6,15.0,9.6,17.8,35452
308,102007,26,18,7,22.0,10.1,5.4,19.9,39778
308,102010,31,35,8,28.5,19.2,5.9,20.8,37192
308,102011,31,28,10,30.0,19.9,9.1,20.2,36801
308,102012,29,27,6,26.0,15.8,4.4,18.4,35874
308,102013,55,41,17,50.7,34.9,15.5,18.1,40784
308,102014,30,34,6,27.4,26.7,4.2,16.4,40129
308,102015,33,27,8,29.3,18.8,7.0,17.7,33467
308,102016,36,24,7,28.7,17.6,5.0,22.0,40927
308,102017,29,36,6,23.7,24.4,4.6,19.2,42376
308,136284,37,28,19,36.0,26.5,17.3,25.2,38339
308,102019,32,31,20,30.3,15.2,13.8,21.8,38413
308,102020,24,22,9,22.0,17.3,6.9,20.0,38595
308,102021,36,17,12,34.2,14.6,10.6,17.6,42080
308,102022,21,25,10,17.5,17.6,6.9,15.5,39240
308,102023,44,40,14,39.1,27.4,13.1,20.4,40117
308,102024,39,37,21,33.6,29.1,17.5,20.0,42148
308,102025,27,22,7,23.7,15.1,6.1,23.5,35336
308,130933,30,17,12,25.3,12.6,8.9,17.1,38813
308,131657,24,21,10,22.7,14.9,8.4,21.7,36514
308,131407,45,34,11,36.6,19.3,8.2,17.5,38884
308,132203,21,19,11,18.8,13.4,8.3,26.3,41455
308,133520,25,33,7,22.6,30.9,6.7,24.0,41220
308,134307,25,17,10,24.2,14.8,9.6,19.0,37082
308,102026,17,22,3,13.4,11.3,2.9,24.5,38028
308,102027,7,6,2,5.2,3.9,1.9,17.5,SUPP
308,102028,14,14,8,12.7,7.7,6.1,19.0,40430
308,102029,24,19,5,23.3,12.2,3.8,18.3,36103
308,102030,11,8,6,9.9,4.3,4.5,21.3,41688
308,102031,11,10,3,10.0,8.3,2.9,25.8,36392
308,102032,18,27,4,16.4,14.5,3.8,17.5,38222
308,102033,13,12,3,10.7,7.5,2.6,21.6,35560
308,102034,15,14,3,13.0,9.6,1.8,21.9,39737
308,102035,24,17,7,22.7,10.8,5.3,20.3,41959
308,102036,26,12,4,18.8,11.3,2.8,22.0,36042
308,102037,27,15,11,23.0,12.1,6.3,20.5,38853
308,102038,32,24,9,27.0,17.8,7.1,24.3,42724
308,102039,23,17,6,20.4,12.0,5.3,20.6,37747
308,102040,10,7,3,8.6,5.5,2.7,24.1,50929
308,102041,34,28,12,31.2,19.1,8.4,22.2,38201
308,102042,41,34,9,32.0,21.4,6.4,17.1,37611
308,131528,49,48,17,45.2,41.4,15.6,19.0,37097
308,135535,39,49,13,35.6,36.6,11.3,18.9,39392
308,102043,206,44,36,195.6,37.0,34.4,7.9,37256
308,136327,104,21,40,100.4,19.0,32.8,15.2,42348
308,102045,107,24,49,100.2,19.8,44.3,15.3,41097
308,102047,105,28,50,99.1,25.2,34.2,15.6,38171
308,102048,80,12,27,73.7,7.4,22.0,15.2,41421
308,102049,88,25,36,84.6,20.7,28.9,15.6,42850
308,102050,99,15,32,97.8,14.3,30.7,14.5,38207
308,132256,98,27,35,95.3,20.6,29.5,15.9,42198
308,102052,16,3,1,9.0,2.7,1.0,SUPP,45207
308,102053,64,16,27,62.0,15.0,24.6,16.8,40823
308,102054,14,8,4,11.5,7.5,3.3,19.8,41332
308,102055,93,5,42,84.0,3.2,32.1,16.8,43148
308,102056,69,17,24,66.8,17.0,23.6,20.4,37932
308,102058,89,23,18,83.9,19.3,15.2,13.3,39343
308,137094,80,15,34,74.5,12.0,29.7,14.9,40943
308,134311,64,22,18,63.5,21.0,16.4,15.2,40620
308,135958,93,37,33,91.6,34.7,31.2,12.8,42164
308,136147,98,21,44,95.4,18.1,42.6,15.7,40343
308,136157,75,29,33,73.1,26.1,29.9,14.2,44412
308,102066,19,31,7,17.4,28.4,6.6,5.1,43509
308,102067,16,26,8,14.8,23.3,6.4,7.5,44874
308,102068,13,6,4,11.8,6.0,3.5,3.0,47778
308,102069,14,17,3,14.0,15.3,2.9,7.5,50910
308,102070,25,58,9,21.4,45.2,5.6,5.6,45914
308,130958,19,22,14,17.4,18.6,11.2,4.7,43764
309,102071,5,10,22,5.0,7.5,21.5,21.9,42876
309,102072,6,10,16,5.2,8.7,14.0,15.6,45211
309,102073,6,10,18,4.6,7.2,15.9,14.7,SUPP
309,102078,12,8,2,10.4,6.1,2.0,19.7,41197
309,102079,11,8,8,10.0,4.2,5.8,19.8,43126
309,102080,11,8,1,10.4,5.3,1.0,23.5,41675
309,102081,10,10,9,9.4,6.9,7.8,22.7,51363
309,102084,7,15,6,6.4,9.5,5.3,32.8,51132
309,102085,13,10,3,12.2,5.3,2.6,15.5,45258
309,102086,21,24,6,19.8,17.0,5.8,19.4,42338
309,136808,3,1,2,2.6,1.0,1.5,11.5,SUPP
309,102087,23,14,8,21.9,11.6,7.8,21.3,40700
309,102091,22,16,10,19.4,10.3,8.6,21.8,45737
309,102092,24,21,9,20.6,14.6,7.2,23.4,42419
309,102094,24,17,8,21.2,11.0,7.4,23.8,46072
309,102097,0,NA,NA,0.0,NA,NA,NA,NA
309,102098,21,7,7,18.7,4.9,5.8,20.9,43395
309,102106,23,10,3,17.3,6.4,3.0,19.2,42707
309,102107,15,8,8,13.4,5.2,7.2,22.1,45968
309,102110,11,8,3,10.6,3.9,2.4,20.2,44653
309,102111,11,7,9,9.7,5.2,8.0,23.6,44235
309,102112,10,8,4,10.0,5.8,3.8,26.2,48671
309,102115,15,6,6,13.6,3.8,4.7,16.2,45298
309,102120,21,8,5,19.8,7.8,5.0,22.3,42390
309,102121,36,30,9,33.8,24.2,8.4,22.1,40601
309,102124,22,15,11,21.1,11.9,9.6,22.6,40054
309,102125,26,14,8,24.8,10.6,6.8,17.9,44691
309,102126,26,21,6,25.4,14.4,4.7,16.3,41167
309,102127,10,7,5,10.0,3.6,4.7,20.9,43706
309,102128,26,16,7,22.9,12.1,6.6,22.8,42951
309,102129,19,12,12,19.0,9.8,9.6,23.8,41011
309,102130,13,7,6,9.9,4.4,4.9,23.6,44778
309,102131,21,31,15,20.0,23.3,13.4,24.1,45714
309,130358,13,12,5,12.6,8.0,4.6,20.0,41247
309,131096,23,11,11,21.4,8.0,10.3,16.7,46369
309,131478,25,12,9,23.1,8.5,6.9,19.8,42538
309,131595,0,NA,NA,0.0,NA,NA,NA,NA
309,131731,27,9,9,24.7,6.8,7.8,18.1,40448
309,131879,38,27,13,35.4,18.5,11.0,19.4,40926
309,131871,24,17,7,19.0,8.1,5.7,22.0,43944
309,131881,28,18,11,27.3,14.8,8.6,20.1,43718
309,132252,25,21,9,23.7,14.9,7.0,19.1,38834
309,132253,22,19,10,20.3,12.8,8.5,23.2,45320
309,102132,14,8,3,11.9,5.8,3.0,19.2,37175
309,133707,38,33,14,32.8,26.4,11.8,19.9,42160
309,102133,0,NA,NA,0.0,NA,NA,NA,NA
309,102134,11,7,5,10.2,5.4,4.3,27.4,41386
309,102135,23,8,7,20.2,5.0,5.1,24.3,42587
309,102136,15,12,3,14.2,5.9,2.5,16.6,38297
309,102137,13,7,8,11.4,3.0,4.4,21.6,50563
309,102138,0,NA,NA,0.0,NA,NA,NA,NA
309,102139,12,7,12,11.3,5.0,7.9,18.5,44760
309,102140,12,6,5,9.8,3.8,3.9,21.4,41751
309,102141,12,8,1,10.2,6.4,0.9,25.0,42167
309,102142,19,14,8,18.6,9.8,7.0,22.7,42291
309,102143,17,13,5,16.2,7.5,3.8,21.9,41626
309,102144,18,9,5,18.0,6.0,4.3,22.9,42221
309,102145,12,17,2,11.6,9.7,1.4,21.7,43891
309,102146,12,4,3,10.9,2.8,2.9,18.6,41002
309,102147,10,6,5,9.9,3.9,4.6,20.6,39658
309,102148,12,4,6,10.7,1.5,4.5,18.2,43475
309,102149,17,9,7,16.8,5.9,6.7,18.9,43428
309,102150,14,9,4,11.8,5.2,3.2,20.0,43053
309,102151,14,9,4,11.2,4.3,2.3,20.9,47247
309,102152,13,7,5,12.5,2.9,5.0,18.0,45551
309,134680,0,NA,NA,0.0,NA,NA,NA,NA
309,134681,25,15,10,22.8,10.0,9.6,19.5,42267
309,102153,93,20,29,89.6,17.3,26.0,13.7,38545
309,102154,97,21,27,92.5,18.8,24.6,16.3,45027
309,102155,162,39,54,157.9,32.4,51.8,6.8,45136
309,102156,132,14,28,124.3,11.8,25.6,13.7,44053
309,102157,109,26,15,108.6,24.9,14.5,12.8,47042
309,102158,70,21,22,66.6,19.9,21.3,13.3,45268
309,137531,102,39,34,96.5,32.1,30.2,15.0,43265
309,131757,78,39,32,76.7,36.7,28.6,15.5,45967
309,102161,0,NA,NA,0.0,NA,NA,NA,NA
309,134163,85,40,26,81.4,37.2,23.7,21.4,45860
309,135844,27,15,9,26.6,14.0,9.1,13.2,44664
309,102167,0,NA,NA,0.0,NA,NA,NA,NA
309,133386,0,NA,NA,0.0,NA,NA,NA,NA
309,102175,21,19,7,17.8,16.7,6.4,4.1,47230
309,102176,20,35,7,17.5,31.4,5.6,5.1,50573
309,102177,29,33,20,22.6,26.3,14.6,4.2,48203
309,102178,29,26,10,26.6,22.9,9.1,3.9,49242
309,135534,0,NA,NA,0.0,NA,NA,NA,NA
310,133668,0,NA,11,0.0,NA,6.0,NA,NA
310,102181,14,11,7,12.8,7.5,5.6,18.5,36159
310,102184,23,23,10,21.2,15.7,7.0,19.2,39984
310,102185,27,24,7,21.8,14.8,6.1,19.9,37804
310,102186,23,26,8,19.3,17.0,6.1,22.9,35804
310,102187,22,14,9,18.6,8.2,4.6,23.7,37239
310,102188,14,16,5,12.5,10.8,4.2,21.7,37523
310,102189,24,17,13,21.8,12.7,11.1,21.5,40438
310,102190,20,11,6,16.1,5.8,4.6,22.7,41183
310,102193,23,9,5,18.6,6.1,3.4,19.5,39462
310,102194,20,16,5,18.2,9.9,3.9,21.0,40512
310,102195,35,25,11,32.2,19.2,8.9,21.1,45295
310,102196,22,15,4,17.3,9.9,3.5,20.4,40931
310,102197,22,18,5,18.8,12.1,4.3,20.4,40390
310,102198,17,11,3,15.4,8.3,2.8,23.4,40707
310,102199,29,31,15,27.0,20.9,11.4,26.5,40092
310,102200,22,16,6,17.6,9.6,3.4,19.5,39095
310,102202,32,28,9,28.1,18.5,7.2,17.4,41203
310,102203,31,27,14,29.6,20.4,11.9,23.3,41921
310,102204,15,5,5,13.3,4.0,3.6,22.0,45803
310,102207,18,22,7,14.0,11.4,5.8,23.2,41044
310,102209,18,14,7,14.8,11.3,6.6,21.1,39655
310,102211,35,52,13,32.0,34.8,11.3,19.2,40714
310,102212,21,9,7,17.0,7.4,5.5,20.8,39227
310,102213,15,23,5,13.8,14.5,3.8,22.8,41170
310,102214,16,18,6,13.4,9.3,3.1,22.5,41951
310,102215,17,16,9,14.3,13.1,6.0,25.1,31593
310,102216,41,43,9,33.2,25.6,6.1,20.4,39211
310,102219,23,23,8,21.0,14.4,5.2,17.2,35597
310,102220,13,18,4,11.4,13.4,3.8,20.6,38565
310,102221,13,14,5,13.0,10.1,3.9,19.3,40803
310,102222,21,16,8,19.6,12.4,5.8,25.0,39960
310,102223,23,27,7,20.1,17.8,4.8,22.5,42431
310,102224,23,15,8,21.4,8.8,6.3,23.1,39170
310,102225,26,21,18,22.5,13.1,13.4,19.5,40308
310,102226,16,17,6,13.8,11.3,5.1,23.9,41304
310,131316,19,15,5,15.6,9.9,4.5,24.7,43351
310,102229,21,26,5,19.4,18.2,4.0,21.9,41382
310,102230,28,20,5,19.0,11.5,3.0,24.4,39991
310,102231,22,14,8,20.3,10.3,6.4,22.0,40950
310,102232,21,22,9,19.5,14.9,6.3,26.6,41089
310,102233,17,22,5,16.0,13.0,3.5,25.9,40968
310,102234,27,29,11,21.7,12.9,7.9,23.5,38720
310,131229,15,6,6,12.4,4.4,5.3,19.4,47510
310,134929,21,18,6,19.0,11.1,4.1,21.8,39776
310,131577,22,25,12,18.3,19.1,8.5,24.5,40386
310,135171,8,4,2,6.4,2.7,1.7,21.1,42021
310,135211,30,29,8,27.5,18.9,7.4,18.7,39494
310,137204,127,26,46,117.1,18.0,38.8,16.0,40952
310,137075,123,13,34,112.9,9.8,29.1,15.1,40247
310,137199,75,24,23,66.4,16.1,18.3,15.4,42780
310,137028,130,26,60,123.3,17.5,39.5,15.4,41882
310,102239,115,38,32,108.6,28.7,27.9,15.3,38427
310,137198,81,26,40,75.0,15.9,27.9,14.4,43087
310,137178,71,16,25,64.5,11.5,19.3,16.1,41956
310,137177,66,14,29,65.0,10.1,23.3,12.8,42730
310,102243,51,18,16,47.0,14.3,12.2,15.9,45436
310,102244,43,21,11,41.5,16.0,10.5,17.7,42425
310,102260,26,19,9,25.0,18.0,8.3,6.5,43084
310,102262,19,18,8,16.6,17.7,6.3,5.4,44210
310,133317,15,23,3,13.4,20.8,2.0,5.1,39537
310,133316,20,9,33,18.2,8.5,30.5,5.6,42916
311,102268,16,11,3,12.5,8.9,2.7,23.7,40003
311,102269,20,15,3,17.3,9.2,3.0,22.0,41106
311,102270,24,14,2,18.4,6.2,1.5,20.5,40269
311,102271,13,9,2,11.9,6.6,1.5,22.6,44390
311,102272,20,23,7,16.3,16.3,4.7,26.4,42364
311,102273,21,13,5,16.1,6.0,3.5,22.5,39590
311,102276,24,23,9,19.4,11.3,6.0,21.8,39600
311,102277,28,25,8,24.8,10.4,7.9,19.7,38796
311,102278,18,17,4,15.0,7.1,3.0,18.4,40110
311,102279,20,9,4,19.6,5.8,2.3,17.3,35518
311,102280,16,12,5,12.1,6.8,3.0,21.8,38936
311,102281,13,12,3,12.0,6.8,2.5,23.7,37647
311,102282,9,12,4,9.0,7.8,3.3,24.7,42003
311,102283,14,8,3,12.6,5.0,3.0,25.6,33904
311,102284,13,5,3,11.2,3.8,2.9,19.8,37881
311,102285,8,9,2,6.4,5.5,1.9,27.8,45405
311,102288,15,15,3,10.9,8.3,2.8,23.1,43006
311,102289,14,19,4,11.8,12.3,3.4,20.9,37489
311,102291,31,47,10,28.3,23.3,7.3,22.8,38850
311,102294,19,13,5,16.0,5.8,3.2,20.5,40294
311,102295,14,13,3,12.7,9.0,2.0,21.2,39475
311,102299,20,40,6,18.4,15.6,4.3,25.6,40507
311,102300,18,31,5,16.3,18.9,3.3,24.0,42449
311,102301,11,16,4,11.0,7.8,2.9,21.5,41700
311,102302,10,10,2,8.2,6.0,1.6,22.1,43127
311,102303,16,14,3,14.3,6.7,2.5,24.2,38148
311,102304,14,19,4,12.6,8.3,2.6,20.7,38737
311,102306,17,14,5,15.0,9.8,4.2,24.1,38375
311,102307,16,15,4,12.8,6.7,2.8,21.1,42835
311,102308,20,13,3,16.8,7.1,1.7,22.9,39088
311,102309,10,8,2,8.2,4.6,1.8,21.8,45447
311,102312,20,17,6,18.6,8.8,5.0,22.5,39167
311,102313,13,15,3,10.0,5.3,2.2,23.5,39655
311,102314,10,17,3,9.5,9.4,2.8,21.8,39649
311,102316,13,10,1,11.1,7.0,1.0,18.8,39962
311,102317,18,19,6,17.0,14.4,4.7,20.1,38736
311,102319,20,25,3,16.8,12.7,2.3,18.4,38433
311,102320,23,25,7,19.2,18.1,6.4,19.9,38250
311,102321,20,26,4,18.4,11.5,3.2,22.6,40796
311,102322,27,31,9,24.4,22.2,7.1,17.8,36838
311,102324,22,17,5,20.8,9.9,4.2,18.9,36879
311,102325,38,62,13,35.9,27.3,8.8,18.2,39453
311,102326,11,17,3,10.2,11.8,2.8,24.0,40908
311,131426,11,15,5,10.6,7.5,3.6,21.9,38647
311,131590,11,12,3,9.4,8.6,2.6,22.1,39789
311,132766,32,24,9,26.8,15.5,7.3,23.8,39385
311,131787,20,13,5,16.4,7.3,3.4,24.0,38699
311,135812,29,43,9,26.3,17.0,7.4,22.6,40882
311,102327,5,7,2,5.0,5.1,1.3,20.8,42497
311,102328,38,23,8,31.4,16.6,7.3,22.8,36278
311,102329,25,16,3,25.3,10.0,2.6,19.7,39948
311,102330,11,11,2,9.4,6.7,1.7,22.8,40450
